season tcID TC YYYYMMDDHH lat lon vmax pmin status distance
2019 EP14 Mario 2019091712 11.5 -108.1 30 1006 TD 866
2019 EP14 Mario 2019091718 12.2 -108.4 30 1005 TD 781
2019 EP14 Mario 2019091800 12.9 -108.9 35 1004 TS 690
2019 EP14 Mario 2019091806 13.5 -109.7 45 1001 TS 602
2019 EP14 Mario 2019091812 14.0 -110.6 55 998 TS 532
2019 EP14 Mario 2019091818 14.4 -111.4 60 996 TS 487
2019 EP14 Mario 2019091900 15.0 -111.8 60 995 TS 427
2019 EP14 Mario 2019091906 15.7 -111.8 55 995 TS 351
2019 EP14 Mario 2019091912 16.2 -111.5 55 995 TS 290
2019 EP14 Mario 2019091918 16.6 -111.1 55 995 TS 241
2019 EP14 Mario 2019092000 17.0 -110.7 55 994 TS 199
2019 EP14 Mario 2019092006 17.3 -110.4 55 993 TS 175
2019 EP14 Mario 2019092012 17.6 -110.1 55 992 TS 160
2019 EP14 Mario 2019092018 17.8 -110.0 55 991 TS 149
2019 EP14 Mario 2019092100 18.1 -110.1 55 991 TS 117
2019 EP14 Mario 2019092106 18.4 -110.2 50 995 TS 89
2019 EP14 Mario 2019092112 18.8 -110.3 45 998 TS 67
2019 EP14 Mario 2019092118 19.3 -110.4 40 1002 TS 79
2019 EP14 Mario 2019092200 20.0 -110.6 35 1004 TS 135
2019 EP14 Mario 2019092206 20.7 -111.0 30 1005 TD 208
2019 EP14 Mario 2019092212 21.5 -111.5 30 1006 TD 222
2019 EP14 Mario 2019092218 22.3 -112.1 30 1006 TD 220
2019 EP14 Mario 2019092300 23.1 -112.7 30 1006 LO 169
2019 EP14 Mario 2019092306 23.9 -113.3 25 1007 LO 149
2019 EP14 Mario 2019092312 24.6 -114.0 25 1007 LO 185
2019 EP14 Mario 2019092318 25.1 -114.5 25 1007 LO 206
2019 EP14 Mario 2019092400 25.7 -114.6 20 1008 LO 154
2019 EP14 Mario 2019092406 25.9 -114.4 20 1008 LO 124
